Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_10900_0_1	1207	PLDB	8.00E-54	NP_996735.1	QKI Hqk QK QK1 QK3 hqkI	"QKI, KH domain containing, RNA binding"	Homo sapiens
dd_Smed_v6_10903_0_1	1743	PLDB	5.00E-41	NP_003051.1	SLC22A5 CDSP OCTN2 OCTN2VT	"solute carrier family 22 (organic cation/carnitine transporter), member 5"	Homo sapiens
dd_Smed_v6_10905_0_1	918	PLDB	1.00E-28	NP_060366.1	GID8 C20orf11 TWA1	GID complex subunit 8 homolog	Homo sapiens
dd_Smed_v6_10916_0_1	1050	PLDB	7.00E-10	NP_006618.1	POP4 RPP29	"POP4 homolog, ribonuclease P/MRP subunit"	Homo sapiens
dd_Smed_v6_10921_0_1	1888	PLDB	4.00E-37	NP_003027.1	SKI SGS SKV	SKI proto-oncogene	Homo sapiens
dd_Smed_v6_10924_0_1	1844	PLDB	1.00E-65	XP_005264584.1	TIA1 TIA-1 WDM	TIA1 cytotoxic granule-associated RNA binding protein	Homo sapiens
dd_Smed_v6_10933_0_1	1166	PLDB	3.00E-46	NP_002745.1	MAPK13 MAPK 13 MAPK-13 PRKM13 SAPK4 p38delta	mitogen-activated protein kinase 13	Homo sapiens
dd_Smed_v6_1093_0_1	761	PLDB	4.00E-14	XP_006713355.1	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_10945_0_1	4025	PLDB	9.00E-172	XP_005255265.1	KIAA0556	KIAA0556	Homo sapiens
dd_Smed_v6_1094_0_1	1295	PLDB	2.00E-64	NP_036357.1	NUBP2 CFD1 NBP 2 NUBP1	nucleotide binding protein 2	Homo sapiens
dd_Smed_v6_10952_0_1	714	PLDB	7.00E-28	NP_000135.2	FXN CyaY FA FARR FRDA X25	frataxin	Homo sapiens
dd_Smed_v6_1095_0_1	1301	PLDB	3.00E-27	NP_002120.1	HMGB2 HMG2	high mobility group box 2	Homo sapiens
dd_Smed_v6_10966_0_1	2455	PLDB	0	NP_003574.1	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	Homo sapiens
dd_Smed_v6_1096_0_1	733	PLDB	4.00E-62	NP_000260.1	NME1 AWD GAAD NB NBS NDKA NDPK-A NDPKA NM23 NM23-H1	NME/NM23 nucleoside diphosphate kinase 1	Homo sapiens
dd_Smed_v6_10970_0_1	880	PLDB	5.00E-31	NP_003867.1	TMEM11 C17orf35 PM1 PMI	transmembrane protein 11	Homo sapiens
dd_Smed_v6_10976_0_1	1035	PLDB	3.00E-35	NP_689629.2	NDUFAF6 C8orf38	NADH:ubiquinone oxidoreductase complex assembly factor 6	Homo sapiens
dd_Smed_v6_10984_0_1	1955	PLDB	6.00E-08	NP_059990.2	MPHOSPH8 HSMPP8 TWA3 mpp8	M-phase phosphoprotein 8	Homo sapiens
dd_Smed_v6_1098_0_1	3158	PLDB	0	NP_059447.2	MVP LRP VAULT1	major vault protein	Homo sapiens
dd_Smed_v6_11006_0_1	2851	PLDB	1.00E-45	NP_009017.1	WDHD1 AND-1 CHTF4 CTF4	WD repeat and HMG-box DNA binding protein 1	Homo sapiens
dd_Smed_v6_11008_0_1	1190	PLDB	2.00E-40	NP_001137414.1	RBM24 RNPC6 dJ259A10.1	RNA binding motif protein 24	Homo sapiens
dd_Smed_v6_11019_0_1	3157	PLDB	4.00E-127	XP_006724804.1	DDX26B	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B	Homo sapiens
dd_Smed_v6_11023_0_1	2494	PLDB	9.00E-130	NP_001274065.1	CDK14 PFTAIRE1 PFTK1	cyclin-dependent kinase 14	Homo sapiens
dd_Smed_v6_11024_0_1	3081	PLDB	3.00E-80	NP_075252.2	FGFR4 CD334 JTK2 TKF	fibroblast growth factor receptor 4	Homo sapiens
dd_Smed_v6_11045_0_1	209	PLDB	3.00E-06	NP_066951.1	POLR2L RBP10 RPABC5 RPB10 RPB10beta RPB7.6 hRPB7.6	polymerase (RNA) II subunit L	Homo sapiens
dd_Smed_v6_11046_0_1	1634	PLDB	6.00E-46	NP_002573.1	PARN DAN	poly(A)-specific ribonuclease	Homo sapiens
dd_Smed_v6_11053_0_1	432	PLDB	1.00E-18	NP_690862.1	FERD3L N-TWIST NATO3 NTWIST bHLHa31	Fer3-like bHLH transcription factor	Homo sapiens
dd_Smed_v6_11066_0_1	2132	PLDB	1.00E-66	XP_005247816.1	CEP97 2810403B08Rik LRRIQ2	centrosomal protein 97kDa	Homo sapiens
dd_Smed_v6_11067_0_1	4513	PLDB	0	NP_056505.2	STK36 FU	serine/threonine kinase 36	Homo sapiens
dd_Smed_v6_11073_0_1	1381	PLDB	9.00E-50	XP_006719425.1	SENP1 SuPr-2	SUMO1/sentrin specific peptidase 1	Homo sapiens
dd_Smed_v6_11074_0_1	3117	PLDB	1.00E-109	XP_005248059.1	WHSC1 MMSET NSD2 REIIBP TRX5 WHS	Wolf-Hirschhorn syndrome candidate 1	Homo sapiens
dd_Smed_v6_11088_0_2	1149	PLDB	1.00E-09	NP_001278341.1	SON BASS1 C21orf50 DBP-5 NREBP SON3	SON DNA binding protein	Homo sapiens
dd_Smed_v6_11090_0_1	672	PLDB	7.00E-68	XP_006714933.1	DDX41 ABS	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	Homo sapiens
dd_Smed_v6_11099_0_1	926	PLDB	2.00E-38	NP_612211.1	POLR3H RPC22.9 RPC8	polymerase (RNA) III subunit H	Homo sapiens
dd_Smed_v6_11099_0_2	880	PLDB	9.00E-46	NP_612211.1	POLR3H RPC22.9 RPC8	polymerase (RNA) III subunit H	Homo sapiens
dd_Smed_v6_11107_0_1	1853	PLDB	2.00E-18	NP_054768.2	ACAD9 NPD002	acyl-CoA dehydrogenase family member 9	Homo sapiens
dd_Smed_v6_11113_0_1	1451	PLDB	1.00E-53	NP_001257941.1	FLI1 EWSR2 SIC-1	"Fli-1 proto-oncogene, ETS transcription factor"	Homo sapiens
dd_Smed_v6_11130_0_1	2574	PLDB	3.00E-26	NP_065940.1	PHF12 PF1	PHD finger protein 12	Homo sapiens
dd_Smed_v6_11132_0_1	881	PLDB	4.00E-11	XP_005247595.1	PLSCR1 MMTRA1B	phospholipid scramblase 1	Homo sapiens
dd_Smed_v6_11140_0_1	5626	PLDB	0	NP_006819.2	ASCC3 ASC1p200 HELIC1 RNAH	activating signal cointegrator 1 complex subunit 3	Homo sapiens
dd_Smed_v6_11145_0_1	2885	PLDB	4.00E-132	XP_005257875.1	RECQL5 RECQ5	RecQ protein-like 5	Homo sapiens
dd_Smed_v6_11145_0_2	2823	PLDB	2.00E-132	XP_005257875.1	RECQL5 RECQ5	RecQ protein-like 5	Homo sapiens
dd_Smed_v6_11145_0_3	2822	PLDB	2.00E-132	XP_005257875.1	RECQL5 RECQ5	RecQ protein-like 5	Homo sapiens
dd_Smed_v6_11145_0_4	2760	PLDB	1.00E-132	XP_005257875.1	RECQL5 RECQ5	RecQ protein-like 5	Homo sapiens
dd_Smed_v6_11148_0_1	2810	PLDB	3.00E-103	NP_056006.1	SIK2 LOH11CR1I QIK SNF1LK2	salt-inducible kinase 2	Homo sapiens
dd_Smed_v6_11149_0_1	6172	PLDB	3.00E-135	NP_620278.1	TAF1 BA2R CCG1 CCGS DYT3 DYT3/TAF1 KAT4 N-TAF1 NSCL2 OF P250 TAF(II)250 TAF2A TAFII-250 TAFII250 XDP	"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa"	Homo sapiens
dd_Smed_v6_11172_0_1	874	PLDB	1.00E-96	NP_000152.1	GCH1 DYT14 DYT5 DYT5a GCH GTP-CH-1 GTPCH1 HPABH4B	GTP cyclohydrolase 1	Homo sapiens
dd_Smed_v6_11177_0_1	4468	PLDB	3.00E-126	XP_006715292.1	TTBK1 BDTK	tau tubulin kinase 1	Homo sapiens
dd_Smed_v6_11184_0_1	4701	PLDB	0	XP_006717165.1	PNPLA7 C9orf111 NTE-R1 NTEL1	patatin like phospholipase domain containing 7	Homo sapiens
dd_Smed_v6_11186_0_1	1335	PLDB	3.00E-19	NP_061139.2	WDR4 TRM82 TRMT82	WD repeat domain 4	Homo sapiens
dd_Smed_v6_1118_0_1	1815	PLDB	0	NP_005539.1	KARS CMTRIB DFNB89 KARS1 KARS2 KRS	lysyl-tRNA synthetase	Homo sapiens
dd_Smed_v6_11193_0_1	1497	PLDB	2.00E-17	XP_005263328.1	CASP6 MCH2	"caspase 6, apoptosis-related cysteine peptidase"	Homo sapiens
dd_Smed_v6_11198_0_1	1278	PLDB	1.00E-32	NP_006159.2	NKX6-1 NKX6.1 NKX6A	NK6 homeobox 1	Homo sapiens
dd_Smed_v6_111_0_1	476	PLDB	3.00E-33	NP_000980.1	RPL30 L30	ribosomal protein L30	Homo sapiens
dd_Smed_v6_11228_0_1	1577	PLDB	8.00E-122	NP_813977.1	TUB rd5	tubby bipartite transcription factor	Homo sapiens
dd_Smed_v6_1122_0_1	7261	PLDB	0	NP_003119.2	SPTBN1 ELF HEL102 SPTB2 betaSpII	"spectrin beta, non-erythrocytic 1"	Homo sapiens
dd_Smed_v6_11263_0_1	1421	PLDB	7.00E-63	NP_859525.1	ORC4 ORC4L ORC4P	origin recognition complex subunit 4	Homo sapiens
dd_Smed_v6_11265_0_1	1381	PLDB	3.00E-112	NP_001777.1	CDK1 CDC2 CDC28A P34CDC2	cyclin-dependent kinase 1	Homo sapiens
dd_Smed_v6_11271_0_1	2267	PLDB	2.00E-49	NP_004217.1	STK17B DRAK2	serine/threonine kinase 17b	Homo sapiens
dd_Smed_v6_1127_0_1	1272	PLDB	9.00E-112	NP_061833.1	GNMT	glycine N-methyltransferase	Homo sapiens
dd_Smed_v6_112_0_1	607	PLDB	1.00E-08	NP_005498.1	CFL1 CFL HEL-S-15	cofilin 1 (non-muscle)	Homo sapiens
dd_Smed_v6_11304_0_1	1275	PLDB	3.00E-42	XP_005248989.1	RBM24 RNPC6 dJ259A10.1	RNA binding motif protein 24	Homo sapiens
dd_Smed_v6_11306_0_1	2718	PLDB	6.00E-92	NP_055259.2	TUBGCP4 76P GCP-4 GCP4 Grip76	"tubulin, gamma complex associated protein 4"	Homo sapiens
dd_Smed_v6_11310_0_1	4798	PLDB	1.00E-92	NP_005226.1	ERBB4 ALS19 HER4 p180erbB4	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	Homo sapiens
dd_Smed_v6_11312_0_1	877	PLDB	1.00E-50	NP_001427.2	FBL FIB FLRN RNU3IP1	fibrillarin	Homo sapiens
dd_Smed_v6_1131_0_1	1869	PLDB	3.00E-136	NP_002435.1	MSN HEL70	moesin	Homo sapiens
dd_Smed_v6_11322_0_1	1955	PLDB	2.00E-22	NP_079404.3	MUS81 SLX3	MUS81 structure-specific endonuclease subunit	Homo sapiens
dd_Smed_v6_11349_0_1	2116	PLDB	7.00E-69	XP_006717434.1	CELF2 BRUNOL3 CUGBP2 ETR-3 ETR3 NAPOR	"CUGBP, Elav-like family member 2"	Homo sapiens
dd_Smed_v6_11354_0_1	1735	PLDB	2.00E-07	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_11357_0_1	787	PLDB	1.00E-46	NP_008839.2	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_1135_0_1	1731	PLDB	0	NP_000099.2	DLD DLDD DLDH E3 GCSL LAD PHE3	dihydrolipoamide dehydrogenase	Homo sapiens
dd_Smed_v6_11363_0_1	2859	PLDB	3.00E-178	NP_002303.2	LIG4	"ligase IV, DNA, ATP-dependent"	Homo sapiens
dd_Smed_v6_11363_0_2	1767	PLDB	8.00E-46	NP_002303.2	LIG4	"ligase IV, DNA, ATP-dependent"	Homo sapiens
dd_Smed_v6_11365_0_1	3218	PLDB	1.00E-101	NP_003316.3	HIRA DGCR1 TUP1 TUPLE1	histone cell cycle regulator	Homo sapiens
dd_Smed_v6_11366_0_1	3531	PLDB	2.00E-104	XP_006714290.1	NEK1 NY-REN-55 SRPS2 SRPS2A SRTD6	NIMA-related kinase 1	Homo sapiens
dd_Smed_v6_1136_0_1	597	PLDB	5.00E-60	NP_055063.1	RBX1 BA554C12.1 RNF75 ROC1	ring-box 1	Homo sapiens
dd_Smed_v6_11370_0_1	1547	PLDB	6.00E-125	NP_149017.2	BBS4	Bardet-Biedl syndrome 4	Homo sapiens
dd_Smed_v6_11372_0_1	1818	PLDB	8.00E-154	NP_001275504.1	EYA1 BOP BOR BOS1 OFC1	EYA transcriptional coactivator and phosphatase 1	Homo sapiens
dd_Smed_v6_11378_0_1	3059	PLDB	6.00E-26	NP_006822.1	CLP1 HEAB PCH10 hClp1	cleavage and polyadenylation factor I subunit 1	Homo sapiens
dd_Smed_v6_11382_0_1	1011	PLDB	7.00E-27	XP_006721099.1	SH2B1 PSM SH2B	SH2B adaptor protein 1	Homo sapiens
dd_Smed_v6_11396_0_1	2831	PLDB	2.00E-130	NP_620590.2	MAPK15 ERK7 ERK8	mitogen-activated protein kinase 15	Homo sapiens
dd_Smed_v6_113_0_1	519	PLDB	2.00E-48	NP_000984.1	RPL31 L31	ribosomal protein L31	Homo sapiens
dd_Smed_v6_11402_0_1	516	PLDB	2.00E-08	XP_006712738.1	RBMS1 C2orf12 HCC-4 MSSP MSSP-1 MSSP-2 MSSP-3 SCR2 YC1	"RNA binding motif, single stranded interacting protein 1"	Homo sapiens
dd_Smed_v6_11406_0_1	1743	PLDB	6.00E-44	NP_998759.1	RFX4 NYD-SP10	regulatory factor X4	Homo sapiens
dd_Smed_v6_1140_0_1	14199	PLDB	0	NP_001367.2	DYNC1H1 DHC1 DHC1a DNCH1 DNCL DNECL DYHC Dnchc1 HL-3 SMALED1 p22	"dynein, cytoplasmic 1, heavy chain 1"	Homo sapiens
dd_Smed_v6_11417_0_1	1083	PLDB	4.00E-101	XP_005267639.1	APEX1 APE APE1 APEN APEX APX HAP1 REF1	apurinic/apyrimidinic endodeoxyribonuclease 1	Homo sapiens
dd_Smed_v6_11429_0_1	4068	PLDB	3.00E-109	NP_004841.2	ROCK2 ROCK-II	Rho associated coiled-coil containing protein kinase 2	Homo sapiens
dd_Smed_v6_11432_0_1	2165	PLDB	4.00E-06	NP_112190.2	CDT1 DUP RIS2	chromatin licensing and DNA replication factor 1	Homo sapiens
dd_Smed_v6_11434_0_1	2732	PLDB	0	NP_000242.1	MSH2 COCA1 FCC1 HNPCC HNPCC1 LCFS2	mutS homolog 2	Homo sapiens
dd_Smed_v6_11439_0_1	1757	PLDB	5.00E-28	NP_001243462.1	MSTO1 MST	"misato 1, mitochondrial distribution and morphology regulator"	Homo sapiens
dd_Smed_v6_11453_0_1	1686	PLDB	5.00E-94	XP_006721881.1	KAT2A GCN5 GCN5L2 PCAF-b hGCN5	lysine acetyltransferase 2A	Homo sapiens
dd_Smed_v6_1145_0_1	1352	PLDB	4.00E-175	NP_004799.1	NMT2	N-myristoyltransferase 2	Homo sapiens
dd_Smed_v6_11461_0_1	1153	PLDB	1.00E-12	NP_001230023.1	HSF2 HSF 2 HSTF 2	heat shock transcription factor 2	Homo sapiens
dd_Smed_v6_11464_0_1	3442	PLDB	2.00E-34	NP_056142.2	SMG5 EST1B LPTS-RP1 LPTSRP1 SMG-5	"SMG5, nonsense mediated mRNA decay factor"	Homo sapiens
dd_Smed_v6_1146_0_1	524	PLDB	2.00E-46	NP_004441.1	ERH DROER	enhancer of rudimentary homolog (Drosophila)	Homo sapiens
dd_Smed_v6_11475_0_1	3984	PLDB	5.00E-179	NP_005723.2	RAD50 NBSLD RAD502 hRad50	RAD50 double strand break repair protein	Homo sapiens
dd_Smed_v6_11484_0_1	981	PLDB	3.00E-26	NP_006322.4	EMG1 C2F Grcc2f NEP1	"EMG1, N1-specific pseudouridine methyltransferase"	Homo sapiens
dd_Smed_v6_11487_0_1	1398	PLDB	1.00E-08	NP_114172.1	CCNB1 CCNB	cyclin B1	Homo sapiens
dd_Smed_v6_1148_0_1	1387	PLDB	1.00E-102	NP_067653.3	C12orf10 Gamm1 MST024 MSTP024 MYG MYG1	chromosome 12 open reading frame 10	Homo sapiens
dd_Smed_v6_11492_0_1	2595	PLDB	2.00E-68	XP_005263286.1	JADE1 PHF17	jade family PHD finger 1	Homo sapiens
dd_Smed_v6_11495_0_1	1400	PLDB	5.00E-69	NP_060116.2	TRIT1 IPT MOD5	tRNA isopentenyltransferase 1	Homo sapiens
dd_Smed_v6_1149_0_1	3106	PLDB	0	NP_002798.2	PSMD1 P112 Rpn2 S1	"proteasome 26S subunit, non-ATPase 1"	Homo sapiens
dd_Smed_v6_11510_0_1	1623	PLDB	3.00E-63	NP_001508.1	GTF2H4 P52 TFB2 TFIIH	general transcription factor IIH subunit 4	Homo sapiens
dd_Smed_v6_11513_1_1	1257	PLDB	2.00E-79	NP_036561.1	SEC14L2 C22orf6 SPF TAP TAP1	SEC14 like lipid binding 2	Homo sapiens
dd_Smed_v6_11521_0_1	2532	PLDB	1.00E-34	NP_071758.1	LHX5	LIM homeobox 5	Homo sapiens
dd_Smed_v6_1153_0_1	2928	PLDB	0	NP_036601.2	PRPF6 ANT-1 ANT1 C20orf14 Prp6 RP60 SNRNP102 TOM U5-102K hPrp6	pre-mRNA processing factor 6	Homo sapiens
dd_Smed_v6_11544_0_1	2746	PLDB	9.00E-61	NP_570711.1	MEN1 MEAI SCG2	menin 1	Homo sapiens
dd_Smed_v6_11546_0_1	2857	PLDB	2.00E-154	NP_002904.3	RFC1 A1 MHCBFB PO-GA RECC1 RFC RFC140	replication factor C subunit 1	Homo sapiens
dd_Smed_v6_11558_0_1	1215	PLDB	5.00E-115	NP_000937.1	PRIM1 p49	primase (DNA) subunit 1	Homo sapiens
dd_Smed_v6_11559_0_1	1760	PLDB	4.00E-28	XP_005251385.1	TGS1 NCOA6IP PIMT PIPMT	trimethylguanosine synthase 1	Homo sapiens
dd_Smed_v6_11561_0_1	1949	PLDB	0	NP_002028.1	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_11565_0_1	1327	PLDB	1.00E-89	NP_001035375.2	PAPD5 TRF4-2	PAP associated domain containing 5	Homo sapiens
dd_Smed_v6_11573_0_1	1376	PLDB	6.00E-76	NP_078954.4	NARS2 SLM5 asnRS	"asparaginyl-tRNA synthetase 2, mitochondrial (putative)"	Homo sapiens
dd_Smed_v6_11576_0_1	1912	PLDB	2.00E-20	NP_001006618.1	MAPKAP1 JC310 MIP1 SIN1 SIN1b SIN1g	mitogen-activated protein kinase associated protein 1	Homo sapiens
dd_Smed_v6_11580_0_1	1269	PLDB	1.00E-29	NP_004281.1	RNF14 ARA54 HFB30 TRIAD2	ring finger protein 14	Homo sapiens
dd_Smed_v6_11582_0_1	825	PLDB	1.00E-60	NP_004356.2	CETN3 CDC31 CEN3	centrin 3	Homo sapiens
dd_Smed_v6_11583_0_1	3261	PLDB	3.00E-160	NP_060139.2	ERCC6L PICH RAD26L	excision repair cross-complementation group 6 like	Homo sapiens
dd_Smed_v6_1158_0_1	1049	PLDB	1.00E-73	NP_057494.3	CHMP5 C9orf83 HSPC177 PNAS-2 SNF7DC2 Vps60	charged multivesicular body protein 5	Homo sapiens
dd_Smed_v6_11598_0_1	1437	PLDB	6.00E-132	NP_001139628.1	GSK3B	glycogen synthase kinase 3 beta	Homo sapiens
dd_Smed_v6_11601_0_1	1240	PLDB	1.00E-20	NP_996735.1	QKI Hqk QK QK1 QK3 hqkI	"QKI, KH domain containing, RNA binding"	Homo sapiens
dd_Smed_v6_11623_0_1	1257	PLDB	1.00E-63	NP_001019553.1	HMBS PBG-D PBGD PORC UPS	hydroxymethylbilane synthase	Homo sapiens
dd_Smed_v6_11627_0_1	1285	PLDB	1.00E-56	NP_003375.1	VRK1 PCH1 PCH1A	vaccinia related kinase 1	Homo sapiens
dd_Smed_v6_11641_0_1	1306	PLDB	3.00E-29	NP_072094.1	PNKD BRP17 DYT8 FPD1 KIPP1184 MR-1 MR1 PDC PKND1 TAHCCP2	paroxysmal nonkinesigenic dyskinesia	Homo sapiens
dd_Smed_v6_11644_0_1	1602	PLDB	4.00E-37	NP_056047.1	IQSEC3	IQ motif and Sec7 domain 3	Homo sapiens
dd_Smed_v6_11651_0_1	1572	PLDB	2.00E-85	NP_079224.1	FAM188A C10orf97 CARP DERP5 MST126 my042	"family with sequence similarity 188, member A"	Homo sapiens
dd_Smed_v6_11668_0_1	1023	PLDB	9.00E-25	NP_061913.3	ELP4 AN C11orf19 PAX6NEB PAXNEB dJ68P15A.1 hELP4	elongator acetyltransferase complex subunit 4	Homo sapiens
dd_Smed_v6_11674_0_1	2064	PLDB	2.00E-131	NP_001258973.1	RPS6KB1 PS6K S6K S6K-beta-1 S6K1 STK14A p70 S6KA p70(S6K)-alpha p70-S6K p70-alpha	ribosomal protein S6 kinase B1	Homo sapiens
dd_Smed_v6_11679_0_1	1851	PLDB	3.00E-70	NP_001001976.1	ATE1	arginyltransferase 1	Homo sapiens
dd_Smed_v6_1167_0_1	952	PLDB	9.00E-64	NP_001253987.1	CASP7 CASP-7 CMH-1 ICE-LAP3 LICE2 MCH3	caspase 7	Homo sapiens
dd_Smed_v6_11682_0_1	1511	PLDB	1.00E-66	NP_060829.2	UFSP2 C4orf20	UFM1-specific peptidase 2	Homo sapiens
dd_Smed_v6_1168_0_1	1437	PLDB	6.00E-29	NP_001017405.1	MAEA EMLP EMP GID9 HLC-10 PIG5	macrophage erythroblast attacher	Homo sapiens
dd_Smed_v6_11692_0_1	1946	PLDB	4.00E-18	XP_005272401.1	ARHGAP39 CrGAP Vilse	Rho GTPase activating protein 39	Homo sapiens
dd_Smed_v6_11693_0_1	2214	PLDB	8.00E-115	NP_005985.3	TBX2	T-box 2	Homo sapiens
dd_Smed_v6_11695_0_1	1301	PLDB	1.00E-55	NP_001275987.1	STK33	serine/threonine kinase 33	Homo sapiens
dd_Smed_v6_11699_0_1	524	PLDB	6.00E-14	XP_005260108.1	UBA52 CEP52 HUBCEP52 L40 RPL40	ubiquitin A-52 residue ribosomal protein fusion product 1	Homo sapiens
dd_Smed_v6_1169_0_1	753	PLDB	4.00E-44	NP_005096.1	RBM8A BOV-1A BOV-1B BOV-1C C1DELq21.1 DEL1q21.1 MDS014 RBM8 RBM8B TAR Y14 ZNRP ZRNP1	RNA binding motif protein 8A	Homo sapiens
dd_Smed_v6_11718_0_1	3882	PLDB	5.00E-145	NP_065988.1	FANCM FAAP250 KIAA1596	Fanconi anemia complementation group M	Homo sapiens
dd_Smed_v6_11720_0_1	2774	PLDB	4.00E-48	NP_689555.2	CDYL2 PCCP1	"chromodomain protein, Y-like 2"	Homo sapiens
dd_Smed_v6_11724_0_1	1421	PLDB	9.00E-40	NP_057457.1	WWOX D16S432E FOR FRA16D HHCMA56 PRO0128 SCAR12 SDR41C1 WOX1	WW domain containing oxidoreductase	Homo sapiens
dd_Smed_v6_11728_0_1	4639	PLDB	2.00E-155	XP_005251906.1	AGTPBP1 CCP1 NNA1	ATP/GTP binding protein 1	Homo sapiens
dd_Smed_v6_11736_0_1	1403	PLDB	8.00E-45	NP_060693.2	CHFR RNF116 RNF196	"checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase"	Homo sapiens
dd_Smed_v6_11742_0_1	1401	PLDB	2.00E-10	NP_116321.2	RAB11FIP4 RAB11-FIP4	RAB11 family interacting protein 4	Homo sapiens
dd_Smed_v6_11764_0_1	1388	PLDB	5.00E-17	NP_115553.2	PHAX RNUXA	phosphorylated adaptor for RNA export	Homo sapiens
dd_Smed_v6_1176_0_1	2243	PLDB	0	NP_001186092.1	PSMC5 S8 SUG-1 SUG1 TBP10 TRIP1 p45 p45/SUG	"proteasome 26S subunit, ATPase 5"	Homo sapiens
dd_Smed_v6_11772_0_1	1506	PLDB	3.00E-53	NP_208382.1	DCLK3 CLR DCAMKL3 DCDC3C DCK3	doublecortin like kinase 3	Homo sapiens
dd_Smed_v6_11775_0_1	4195	PLDB	0	NP_008986.2	POLR3A ADDH HLD7 RPC1 RPC155 hRPC155	polymerase (RNA) III subunit A	Homo sapiens
dd_Smed_v6_117_0_1	577	PLDB	6.00E-33	NP_001005.1	RPS10 DBA9 S10	ribosomal protein S10	Homo sapiens
dd_Smed_v6_1180_0_1	4538	PLDB	0	NP_006247.1	PKN2 PAK2 PRK2 PRKCL2 PRO2042 Pak-2 STK7	protein kinase N2	Homo sapiens
dd_Smed_v6_1181_0_1	2702	PLDB	4.00E-58	NP_060707.2	CCAR1	cell division cycle and apoptosis regulator 1	Homo sapiens
dd_Smed_v6_11821_0_1	1496	PLDB	6.00E-27	NP_009171.1	DUSP12 DUSP1 YVH1	dual specificity phosphatase 12	Homo sapiens
dd_Smed_v6_11831_0_1	1940	PLDB	1.00E-23	NP_689506.2	TADA2B ADA2(beta) ADA2B	transcriptional adaptor 2B	Homo sapiens
dd_Smed_v6_11857_0_1	1436	PLDB	1.00E-57	NP_036312.2	FBXO8 FBS FBX8	F-box protein 8	Homo sapiens
dd_Smed_v6_11884_0_1	1333	PLDB	1.00E-54	NP_054876.2	CCDC113	coiled-coil domain containing 113	Homo sapiens
dd_Smed_v6_11898_0_1	455	PLDB	2.00E-15	NP_073593.2	MEAF6 C1orf149 CENP-28 EAF6 NY-SAR-91	MYST/Esa1 associated factor 6	Homo sapiens
dd_Smed_v6_11904_0_1	1777	PLDB	7.00E-57	NP_066289.3	UBC HMG20	ubiquitin C	Homo sapiens
dd_Smed_v6_11927_0_1	2327	PLDB	3.00E-57	XP_005274093.2	SUV420H1 CGI85 KMT5B	suppressor of variegation 4-20 homolog 1 (Drosophila)	Homo sapiens
dd_Smed_v6_11928_0_1	1524	PLDB	6.00E-160	NP_112486.1	QTRT1 FP3235 TGT TGUT	queuine tRNA-ribosyltransferase catalytic subunit 1	Homo sapiens
dd_Smed_v6_1192_0_1	1084	PLDB	3.00E-42	NP_008855.1	SRSF1 ASF SF2 SF2p33 SFRS1 SRp30a	serine/arginine-rich splicing factor 1	Homo sapiens
dd_Smed_v6_11933_0_1	1239	PLDB	4.00E-07	XP_006720655.1	PARP16 ARTD15 C15orf30 pART15	"poly (ADP-ribose) polymerase family, member 16"	Homo sapiens
dd_Smed_v6_11934_0_1	6056	PLDB	6.00E-66	NP_115618.3	PLXNA1 NOV NOVP PLEXIN-A1 PLXN1	plexin A1	Homo sapiens
dd_Smed_v6_11936_0_1	2831	PLDB	3.00E-05	XP_005266097.1	ARHGEF10 GEF10	Rho guanine nucleotide exchange factor (GEF) 10	Homo sapiens
dd_Smed_v6_11942_0_1	729	PLDB	9.00E-54	NP_001734.1	CALM2 CAMII PHKD PHKD2	"calmodulin 2 (phosphorylase kinase, delta)"	Homo sapiens
dd_Smed_v6_11943_0_1	2382	PLDB	3.00E-61	NP_443728.3	MED12L NOPAR TNRC11L TRALP TRALPUSH	mediator complex subunit 12 like	Homo sapiens
dd_Smed_v6_1195_0_1	2517	PLDB	8.00E-27	NP_004702.2	SYNGR1	synaptogyrin 1	Homo sapiens
dd_Smed_v6_11961_0_1	933	PLDB	4.00E-12	NP_115692.1	NICN1	nicolin 1	Homo sapiens
dd_Smed_v6_11967_0_1	975	PLDB	8.00E-58	NP_057494.3	CHMP5 C9orf83 HSPC177 PNAS-2 SNF7DC2 Vps60	charged multivesicular body protein 5	Homo sapiens
dd_Smed_v6_11969_0_1	1870	PLDB	4.00E-13	XP_005255771.1	RAB11FIP3 CART1 Rab11-FIP3	RAB11 family interacting protein 3 (class II)	Homo sapiens
