Transcript_Id	Length	Source	evalue	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_6967_0_1	2729	PLDB	0	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_698_0_1	1021	PLDB	4.00E-108	CDC42 CDC42Hs G25K	cell division cycle 42	Homo sapiens
dd_Smed_v6_6981_0_1	1131	PLDB	1.00E-19	CD63 LAMP-3 ME491 MLA1 OMA81H TSPAN30	CD63 molecule	Homo sapiens
dd_Smed_v6_6997_0_1	4424	PLDB	5.00E-120	PTPRZ1 HPTPZ HPTPzeta PTP-ZETA PTP18 PTPRZ PTPZ R-PTP-zeta-2 RPTPB RPTPbeta phosphacan	"protein tyrosine phosphatase, receptor type Z1"	Homo sapiens
dd_Smed_v6_6999_0_1	4649	PLDB	3.00E-49	PTK7 CCK-4 CCK4	protein tyrosine kinase 7 (inactive)	Homo sapiens
dd_Smed_v6_7012_0_1	4746	PLDB	3.00E-71	ERBB4 ALS19 HER4 p180erbB4	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	Homo sapiens
dd_Smed_v6_7046_0_1	1343	PLDB	4.00E-105	MYLK AAT7 KRP MLCK MLCK1 MLCK108 MLCK210 MSTP083 MYLK1 smMLCK	myosin light chain kinase	Homo sapiens
dd_Smed_v6_7067_0_1	7594	PLDB	0	NOTCH2 AGS2 HJCYS hN2	notch 2	Homo sapiens
dd_Smed_v6_70951_0_1	227	PLDB	1.00E-11	MIEN1 C17orf37 C35 ORB3 RDX12 XTP4	migration and invasion enhancer 1	Homo sapiens
dd_Smed_v6_7096_0_1	1569	PLDB	2.00E-64	LOXL2 LOR2 WS9-14	lysyl oxidase like 2	Homo sapiens
dd_Smed_v6_7105_0_1	1682	PLDB	4.00E-122	SNTB1 59-DAP A1B BSYN2 DAPA1B SNT2 SNT2B1 TIP-43	syntrophin beta 1	Homo sapiens
dd_Smed_v6_7108_0_1	5823	PLDB	0	KIF1A ATSV C2orf20 HSN2C MRD9 SPG30 UNC104	kinesin family member 1A	Homo sapiens
dd_Smed_v6_7108_0_2	5784	PLDB	0	KIF1A ATSV C2orf20 HSN2C MRD9 SPG30 UNC104	kinesin family member 1A	Homo sapiens
dd_Smed_v6_7139_0_1	2392	PLDB	0	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_7174_0_1	707	PLDB	6.00E-74	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_7195_0_1	3406	PLDB	2.00E-19	DCC CRC18 CRCR1 IGDCC1 MRMV1 NTN1R1	DCC netrin 1 receptor	Homo sapiens
dd_Smed_v6_7195_0_2	3319	PLDB	2.00E-19	DCC CRC18 CRCR1 IGDCC1 MRMV1 NTN1R1	DCC netrin 1 receptor	Homo sapiens
dd_Smed_v6_7222_0_1	547	PLDB	3.00E-36	CALML3 CLP	calmodulin like 3	Homo sapiens
dd_Smed_v6_7240_0_1	3409	PLDB	8.00E-91	AGAP1 AGAP-1 CENTG2 GGAP1 cnt-g2	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"	Homo sapiens
dd_Smed_v6_7240_0_2	3322	PLDB	8.00E-88	AGAP1 AGAP-1 CENTG2 GGAP1 cnt-g2	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"	Homo sapiens
dd_Smed_v6_7240_0_3	2171	PLDB	3.00E-93	AGAP1 AGAP-1 CENTG2 GGAP1 cnt-g2	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"	Homo sapiens
dd_Smed_v6_7244_0_1	8762	PLDB	8.00E-177	SBF2 CMT4B2 DENND7B MTMR13	SET binding factor 2	Homo sapiens
dd_Smed_v6_7244_0_2	8705	PLDB	2.00E-176	SBF2 CMT4B2 DENND7B MTMR13	SET binding factor 2	Homo sapiens
dd_Smed_v6_7244_0_3	8540	PLDB	6.00E-177	SBF2 CMT4B2 DENND7B MTMR13	SET binding factor 2	Homo sapiens
dd_Smed_v6_7244_0_4	8483	PLDB	2.00E-176	SBF2 CMT4B2 DENND7B MTMR13	SET binding factor 2	Homo sapiens
dd_Smed_v6_727_0_1	1555	PLDB	2.00E-123	CAP1 CAP CAP1-PEN	"CAP, adenylate cyclase-associated protein 1 (yeast)"	Homo sapiens
dd_Smed_v6_72713_0_1	665	PLDB	3.00E-13	PCDHGB1 PCDH-GAMMA-B1	"protocadherin gamma subfamily B, 1"	Homo sapiens
dd_Smed_v6_72757_0_1	291	PLDB	6.00E-27	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	actin gamma 1	Homo sapiens
dd_Smed_v6_7297_0_1	866	PLDB	5.00E-65	RAB5A RAB5	"RAB5A, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_7299_0_1	2638	PLDB	7.00E-132	OSBPL10 ORP10 OSBP9	oxysterol binding protein like 10	Homo sapiens
dd_Smed_v6_7318_0_1	2166	PLDB	8.00E-129	RECQL RECQL1 RecQ1	RecQ like helicase	Homo sapiens
dd_Smed_v6_7318_0_2	2155	PLDB	7.00E-129	RECQL RECQL1 RecQ1	RecQ like helicase	Homo sapiens
dd_Smed_v6_7343_0_1	7007	PLDB	1.00E-159	LRRK2 AURA17 DARDARIN PARK8 RIPK7 ROCO2	leucine-rich repeat kinase 2	Homo sapiens
dd_Smed_v6_7344_0_1	4746	PLDB	0	SPTBN1 ELF HEL102 SPTB2 betaSpII	"spectrin beta, non-erythrocytic 1"	Homo sapiens
dd_Smed_v6_7359_0_1	5225	PLDB	0	LAMC1 LAMB2	laminin subunit gamma 1	Homo sapiens
dd_Smed_v6_7408_0_1	2697	PLDB	2.00E-135	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_7426_0_1	1454	PLDB	7.00E-26	CBLL1 HAKAI RNF188	"Cbl proto-oncogene-like 1, E3 ubiquitin protein ligase"	Homo sapiens
dd_Smed_v6_7431_0_1	3025	PLDB	1.00E-54	KDM1A AOF2 BHC110 KDM1 LSD1	lysine (K)-specific demethylase 1A	Homo sapiens
dd_Smed_v6_7431_0_2	2959	PLDB	3.00E-59	KDM1A AOF2 BHC110 KDM1 LSD1	lysine (K)-specific demethylase 1A	Homo sapiens
dd_Smed_v6_7431_0_3	2948	PLDB	5.00E-77	KDM1A AOF2 BHC110 KDM1 LSD1	lysine (K)-specific demethylase 1A	Homo sapiens
dd_Smed_v6_7431_0_4	2882	PLDB	4.00E-79	KDM1A AOF2 BHC110 KDM1 LSD1	lysine (K)-specific demethylase 1A	Homo sapiens
dd_Smed_v6_745_0_1	2339	PLDB	0	ATP5B ATPMB ATPSB HEL-S-271	"ATP synthase, H  transporting, mitochondrial F1 complex, beta polypeptide"	Homo sapiens
dd_Smed_v6_7465_0_1	2303	PLDB	1.00E-31	HNRNPL HNRPL hnRNP-L	heterogeneous nuclear ribonucleoprotein L	Homo sapiens
dd_Smed_v6_751_0_1	1503	PLDB	0	PPP1CA PP-1A PP1A PP1alpha PPP1A	protein phosphatase 1 catalytic subunit alpha	Homo sapiens
dd_Smed_v6_7535_0_1	2100	PLDB	2.00E-33	HSF1 HSTF1	heat shock transcription factor 1	Homo sapiens
dd_Smed_v6_7552_0_1	3627	PLDB	2.00E-56	PCDH9	protocadherin 9	Homo sapiens
dd_Smed_v6_7583_0_1	1538	PLDB	2.00E-43	FOXK1 FOXK1L	forkhead box K1	Homo sapiens
dd_Smed_v6_759_0_1	1410	PLDB	1.00E-21	TPM1 C15orf13 CMD1Y CMH3 HTM-alpha LVNC9 TMSA	tropomyosin 1 (alpha)	Homo sapiens
dd_Smed_v6_7592_0_1	940	PLDB	2.00E-69	ARL1 ARFL1	ADP ribosylation factor like GTPase 1	Homo sapiens
dd_Smed_v6_7609_0_1	3272	PLDB	2.00E-119	TRPC6 FSGS2 TRP6	transient receptor potential cation channel subfamily C member 6	Homo sapiens
dd_Smed_v6_7638_0_1	15054	PLDB	0	FAT1 CDHF7 CDHR8 FAT ME5 hFat1	FAT atypical cadherin 1	Homo sapiens
dd_Smed_v6_764_0_1	1931	PLDB	8.00E-165	GTPBP4 CRFG NGB NOG1	GTP binding protein 4	Homo sapiens
dd_Smed_v6_7669_0_1	1633	PLDB	2.00E-45	COPS3 CSN3 SGN3	COP9 signalosome subunit 3	Homo sapiens
dd_Smed_v6_7669_0_2	1378	PLDB	2.00E-49	COPS3 CSN3 SGN3	COP9 signalosome subunit 3	Homo sapiens
dd_Smed_v6_7739_0_1	785	PLDB	9.00E-35	RAP1B K-REV RAL1B	"RAP1B, member of RAS oncogene family"	Homo sapiens
dd_Smed_v6_7760_0_1	2565	PLDB	3.00E-80	PTK2 FADK FAK FAK1 FRNK PPP1R71 p125FAK pp125FAK	protein tyrosine kinase 2	Homo sapiens
dd_Smed_v6_7765_0_1	2905	PLDB	5.00E-142	TMEM67 JBTS6 MECKELIN MKS3 NPHP11 TNEM67	transmembrane protein 67	Homo sapiens
dd_Smed_v6_7775_0_1	3115	PLDB	3.00E-121	TBC1D23 NS4ATP1	"TBC1 domain family, member 23"	Homo sapiens
dd_Smed_v6_7807_0_1	4081	PLDB	4.00E-61	PCDH11X PCDH-X PCDH11 PCDHX PPP1R119	protocadherin 11 X-linked	Homo sapiens
dd_Smed_v6_7811_0_1	6067	PLDB	3.00E-41	COL4A1 HANAC ICH POREN1 arresten	"collagen, type IV, alpha 1"	Homo sapiens
dd_Smed_v6_7869_0_1	10100	PLDB	0	NF1 NFNS VRNF WSS	neurofibromin 1	Homo sapiens
dd_Smed_v6_7877_0_1	3006	PLDB	3.00E-73	ONECUT1 HNF-6 HNF6 HNF6A	one cut homeobox 1	Homo sapiens
dd_Smed_v6_7897_0_1	2760	PLDB	2.00E-53	FGFR1 BFGFR CD331 CEK FGFBR FGFR-1 FLG FLT-2 FLT2 HBGFR HH2 HRTFDS KAL2 N-SAM OGD bFGF-R-1	fibroblast growth factor receptor 1	Homo sapiens
dd_Smed_v6_7912_0_1	1020	PLDB	5.00E-33	ELMOD1	ELMO domain containing 1	Homo sapiens
dd_Smed_v6_79208_0_1	414	PLDB	1.00E-11	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_7924_0_1	9913	PLDB	0	LAMA1 LAMA S-LAM-alpha	"laminin, alpha 1"	Homo sapiens
dd_Smed_v6_7924_0_2	9880	PLDB	0	LAMA1 LAMA S-LAM-alpha	"laminin, alpha 1"	Homo sapiens
dd_Smed_v6_7924_0_3	9270	PLDB	0	LAMA1 LAMA S-LAM-alpha	"laminin, alpha 1"	Homo sapiens
dd_Smed_v6_7924_0_4	9237	PLDB	0	LAMA1 LAMA S-LAM-alpha	"laminin, alpha 1"	Homo sapiens
dd_Smed_v6_7925_0_1	682	PLDB	8.00E-56	RAP1B K-REV RAL1B	"RAP1B, member of RAS oncogene family"	Homo sapiens
dd_Smed_v6_7937_0_1	2445	PLDB	8.00E-64	ANAPC2 APC2	anaphase promoting complex subunit 2	Homo sapiens
dd_Smed_v6_7937_0_2	2401	PLDB	5.00E-74	ANAPC2 APC2	anaphase promoting complex subunit 2	Homo sapiens
dd_Smed_v6_7943_0_1	2193	PLDB	3.00E-48	PGAP1 Bst1 ISPD3024 MRT42 SPG67	post-GPI attachment to proteins 1	Homo sapiens
dd_Smed_v6_796_0_1	1208	PLDB	2.00E-88	RAB5C L1880 RAB5CL RAB5L RABL	"RAB5C, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_7984_0_1	987	PLDB	3.00E-60	LIMD1	LIM domains containing 1	Homo sapiens
dd_Smed_v6_7999_0_1	985	PLDB	7.00E-10	NOG SYM1 SYNS1	noggin	Homo sapiens
dd_Smed_v6_8010_0_1	2595	PLDB	0	PRKCE PKCE nPKC-epsilon	protein kinase C epsilon	Homo sapiens
dd_Smed_v6_8022_0_1	1766	PLDB	7.00E-74	HCK JTK9 p59Hck p61Hck	"HCK proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_8025_0_1	3154	PLDB	0	PIK3CA CLOVE CWS5 MCAP MCM MCMTC PI3K p110-alpha	"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"	Homo sapiens
dd_Smed_v6_803_0_1	975	PLDB	3.00E-57	MYL12B MLC-B MRLC2	myosin light chain 12B	Homo sapiens
dd_Smed_v6_8075_0_1	5191	PLDB	3.00E-48	COL5A2	"collagen, type V, alpha 2"	Homo sapiens
dd_Smed_v6_813_0_1	843	PLDB	1.00E-110	RHOA ARH12 ARHA RHO12 RHOH12	ras homolog family member A	Homo sapiens
dd_Smed_v6_8163_0_1	1577	PLDB	4.00E-37	B3GNT5 B3GN-T5 beta3Gn-T5	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"	Homo sapiens
dd_Smed_v6_8183_0_1	1349	PLDB	5.00E-160	CDK5 PSSALRE	cyclin-dependent kinase 5	Homo sapiens
dd_Smed_v6_8190_0_1	1474	PLDB	9.00E-35	LMX1B LMX1.2 NPS1	LIM homeobox transcription factor 1 beta	Homo sapiens
dd_Smed_v6_8193_0_1	1482	PLDB	4.00E-76	SMAD3 HSPC193 HsT17436 JV15-2 LDS1C LDS3 MADH3	SMAD family member 3	Homo sapiens
dd_Smed_v6_8225_0_1	1981	PLDB	3.00E-26	RANBP10	RAN binding protein 10	Homo sapiens
dd_Smed_v6_8225_0_2	1930	PLDB	2.00E-26	RANBP10	RAN binding protein 10	Homo sapiens
dd_Smed_v6_8225_0_3	1691	PLDB	1.00E-26	RANBP10	RAN binding protein 10	Homo sapiens
dd_Smed_v6_8238_0_1	2724	PLDB	0	CUL5 VACM-1 VACM1	cullin 5	Homo sapiens
dd_Smed_v6_8252_0_1	1602	PLDB	5.00E-36	LHX1 LIM-1 LIM1	LIM homeobox 1	Homo sapiens
dd_Smed_v6_8259_0_1	2266	PLDB	1.00E-128	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_8293_0_1	1697	PLDB	1.00E-49	DLG3 MRX MRX90 NEDLG PPP1R82 SAP102 XLMR	discs large homolog 3	Homo sapiens
dd_Smed_v6_8296_0_1	1676	PLDB	3.00E-56	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_83_0_1	1969	PLDB	0	TUBB4B Beta2 TUBB2 TUBB2C	tubulin beta 4B class IVb	Homo sapiens
dd_Smed_v6_8303_0_1	1445	PLDB	2.00E-72	NUMB C14orf41 S171 c14_5527	numb homolog (Drosophila)	Homo sapiens
dd_Smed_v6_8306_0_1	2382	PLDB	6.00E-63	HOOK3 HK3	hook microtubule-tethering protein 3	Homo sapiens
dd_Smed_v6_83306_0_1	393	PLDB	6.00E-07	MARK1 MARK Par-1c Par1c	microtubule affinity regulating kinase 1	Homo sapiens
dd_Smed_v6_8370_0_1	1594	PLDB	1.00E-71	MAP2K5 HsT17454 MAPKK5 MEK5 PRKMK5	mitogen-activated protein kinase kinase 5	Homo sapiens
dd_Smed_v6_840_0_1	4410	PLDB	2.00E-14	COL1A1 OI4	"collagen, type I, alpha 1"	Homo sapiens
dd_Smed_v6_8425_0_1	7019	PLDB	2.00E-35	CELSR1 CDHF9 FMI2 HFMI2 ME2	"cadherin, EGF LAG seven-pass G-type receptor 1"	Homo sapiens
dd_Smed_v6_8439_0_1	672	PLDB	2.00E-59	RPS6KB2 KLS P70-beta P70-beta-1 P70-beta-2 S6K-beta2 S6K2 SRK STK14B p70(S6K)-beta p70S6Kb	ribosomal protein S6 kinase B2	Homo sapiens
dd_Smed_v6_84559_0_1	227	PLDB	3.00E-35	APOH B2G1 B2GP1 BG	apolipoprotein H (beta-2-glycoprotein I)	Homo sapiens
dd_Smed_v6_8467_0_10	4004	PLDB	3.00E-32	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8467_0_12	3979	PLDB	2.00E-31	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8467_0_14	3952	PLDB	4.00E-31	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8467_0_31	3766	PLDB	4.00E-31	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8467_0_41	3638	PLDB	6.00E-34	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8467_0_44	3574	PLDB	1.00E-33	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8467_0_8	4031	PLDB	2.00E-32	DEPDC5 DEP.5 FFEVF	DEP domain containing 5	Homo sapiens
dd_Smed_v6_8478_0_1	3076	PLDB	1.00E-72	PCDH11Y PCDH-PC PCDH22 PCDHX PCDHY	protocadherin 11 Y-linked	Homo sapiens
dd_Smed_v6_8504_0_1	2825	PLDB	2.00E-100	NTN1 NTN1L	netrin 1	Homo sapiens
dd_Smed_v6_8533_0_1	2971	PLDB	7.00E-58	NISCH I-1 IR1 IRAS hIRAS	nischarin	Homo sapiens
dd_Smed_v6_8543_0_1	3327	PLDB	1.00E-71	PCDH1 PC42 PCDH42	protocadherin 1	Homo sapiens
dd_Smed_v6_8555_0_1	707	PLDB	1.00E-28	CAV1 BSCL3 CGL3 LCCNS MSTP085 PPH3 VIP21	caveolin 1	Homo sapiens
dd_Smed_v6_8571_0_1	3440	PLDB	5.00E-171	ABL1 ABL JTK7 bcr/abl c-ABL c-ABL1 p150 v-abl	"ABL proto-oncogene 1, non-receptor tyrosine kinase"	Homo sapiens
dd_Smed_v6_85977_0_1	536	PLDB	5.00E-44	FEZF1 FEZ ZNF312B	FEZ family zinc finger 1	Homo sapiens
dd_Smed_v6_86021_0_1	549	PLDB	3.00E-48	TUBB CDCBM6 M40 OK/SW-cl.56 TUBB1 TUBB5	"tubulin, beta class I"	Homo sapiens
dd_Smed_v6_8621_0_1	719	PLDB	3.00E-49	CDC42 CDC42Hs G25K	cell division cycle 42	Homo sapiens
dd_Smed_v6_8641_0_1	4212	PLDB	1.00E-67	ERBB4 ALS19 HER4 p180erbB4	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	Homo sapiens
dd_Smed_v6_8651_0_1	3892	PLDB	4.00E-43	INSR CD220 HHF5	insulin receptor	Homo sapiens
dd_Smed_v6_867_0_1	1261	PLDB	2.00E-104	RAB11A YL8	"RAB11A, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_8689_0_1	2427	PLDB	2.00E-149	SRBD1	S1 RNA binding domain 1	Homo sapiens
dd_Smed_v6_8708_0_1	4019	PLDB	1.00E-97	SRGAP1 ARHGAP13	SLIT-ROBO Rho GTPase activating protein 1	Homo sapiens
dd_Smed_v6_8740_0_1	1634	PLDB	6.00E-95	HCK JTK9 p59Hck p61Hck	"HCK proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_876_0_1	10347	PLDB	0	TLN1 ILWEQ TLN	talin 1	Homo sapiens
dd_Smed_v6_877_0_1	753	PLDB	1.00E-23	CAV1 BSCL3 CGL3 LCCNS MSTP085 PPH3 VIP21	caveolin 1	Homo sapiens
dd_Smed_v6_8820_0_1	1855	PLDB	4.00E-42	ISL2	ISL LIM homeobox 2	Homo sapiens
dd_Smed_v6_88589_0_1	223	PLDB	1.00E-07	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_8922_0_1	2504	PLDB	5.00E-78	TBC1D25 MG81 OATL1	TBC1 domain family member 25	Homo sapiens
dd_Smed_v6_89230_0_1	227	PLDB	8.00E-18	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_8927_0_1	2336	PLDB	1.00E-16	PPFIA2	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2"	Homo sapiens
dd_Smed_v6_8947_0_1	1557	PLDB	1.00E-65	GNA13 G13	G protein subunit alpha 13	Homo sapiens
dd_Smed_v6_8957_0_1	409	PLDB	3.00E-83	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_8973_0_1	6214	PLDB	5.00E-59	LTK TYK1	leukocyte receptor tyrosine kinase	Homo sapiens
dd_Smed_v6_8990_0_1	2491	PLDB	2.00E-123	RHBDF1 C16orf8 Dist1 EGFR-RS gene-89 gene-90 hDist1	rhomboid 5 homolog 1	Homo sapiens
dd_Smed_v6_8996_0_1	14056	PLDB	0	DYNC1H1 DHC1 DHC1a DNCH1 DNCL DNECL DYHC Dnchc1 HL-3 SMALED1 p22	"dynein, cytoplasmic 1, heavy chain 1"	Homo sapiens
dd_Smed_v6_9006_0_1	4502	PLDB	1.00E-145	INSR CD220 HHF5	insulin receptor	Homo sapiens
dd_Smed_v6_90164_0_1	359	PLDB	2.00E-13	MAPRE3 EB3 EBF3 EBF3-S RP3	"microtubule-associated protein, RP/EB family, member 3"	Homo sapiens
dd_Smed_v6_9018_0_1	3639	PLDB	2.00E-62	PSD EFA6 EFA6A PSD1 TYL	pleckstrin and Sec7 domain containing	Homo sapiens
dd_Smed_v6_9039_0_1	716	PLDB	8.00E-74	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_9048_0_1	3076	PLDB	1.00E-16	DISP1 DISPA	dispatched homolog 1 (Drosophila)	Homo sapiens
dd_Smed_v6_90668_0_1	281	PLDB	3.00E-40	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_907_0_1	2671	PLDB	0	MAT1A MAT MATA1 SAMS SAMS1	methionine adenosyltransferase 1A	Homo sapiens
dd_Smed_v6_9092_0_1	3034	PLDB	8.00E-60	NAA25 C12orf30 MDM20 NAP1	"N(alpha)-acetyltransferase 25, NatB auxiliary subunit"	Homo sapiens
dd_Smed_v6_9099_0_2	1082	PLDB	1.00E-24	HSF1 HSTF1	heat shock transcription factor 1	Homo sapiens
dd_Smed_v6_9100_0_1	2353	PLDB	4.00E-63	VANGL1 KITENIN LPP2 STB2 STBM2	VANGL planar cell polarity protein 1	Homo sapiens
dd_Smed_v6_9106_0_1	3413	PLDB	4.00E-67	PCDH11Y PCDH-PC PCDH22 PCDHX PCDHY	protocadherin 11 Y-linked	Homo sapiens
dd_Smed_v6_913_0_1	1068	PLDB	8.00E-85	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_9140_0_1	3093	PLDB	2.00E-35	LEF1 LEF-1 TCF10 TCF1ALPHA TCF7L3	lymphoid enhancer binding factor 1	Homo sapiens
dd_Smed_v6_919_0_1	7960	PLDB	0	SPTAN1 EIEE5 NEAS SPTA2	"spectrin, alpha, non-erythrocytic 1"	Homo sapiens
dd_Smed_v6_9267_0_1	2130	PLDB	2.00E-167	CACNB2 CACNLB2 CAVB2 MYSB	"calcium channel, voltage-dependent, beta 2 subunit"	Homo sapiens
dd_Smed_v6_9272_0_1	4768	PLDB	1.00E-101	INSR CD220 HHF5	insulin receptor	Homo sapiens
dd_Smed_v6_9283_0_1	3510	PLDB	4.00E-72	PCDH11Y PCDH-PC PCDH22 PCDHX PCDHY	protocadherin 11 Y-linked	Homo sapiens
dd_Smed_v6_9324_0_9	2932	PLDB	3.00E-27	RICTOR AVO3 PIA hAVO3	RPTOR independent companion of MTOR complex 2	Homo sapiens
dd_Smed_v6_9357_0_1	4926	PLDB	0	ABCC1 ABC29 ABCC GS-X MRP MRP1	ATP binding cassette subfamily C member 1	Homo sapiens
dd_Smed_v6_936_0_1	1560	PLDB	5.00E-05	CAPRIN1 GPIAP1 GPIP137 GRIP137 M11S1 RNG105 p137GPI	cell cycle associated protein 1	Homo sapiens
dd_Smed_v6_9393_0_1	1021	PLDB	6.00E-77	AP1S2 MGC:1902 MRX59 MRXS21 MRXS5 MRXSF PGS SIGMA1B	"adaptor-related protein complex 1, sigma 2 subunit"	Homo sapiens
dd_Smed_v6_9416_0_1	2285	PLDB	2.00E-173	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_9463_0_1	5404	PLDB	2.00E-45	ARID2 BAF200 p200	AT-rich interaction domain 2	Homo sapiens
dd_Smed_v6_94635_0_1	424	PLDB	3.00E-35	NR2E1 TLL TLX XTLL	nuclear receptor subfamily 2 group E member 1	Homo sapiens
dd_Smed_v6_9474_0_1	3514	PLDB	6.00E-13	SMO FZD11 Gx SMOH	"smoothened, frizzled class receptor"	Homo sapiens
dd_Smed_v6_9521_0_1	2487	PLDB	3.00E-53	FERMT1 C20orf42 DTGCU2 KIND1 UNC112A URP1	fermitin family member 1	Homo sapiens
dd_Smed_v6_9524_0_1	1230	PLDB	3.00E-101	PARVB CGI-56	parvin beta	Homo sapiens
dd_Smed_v6_953_0_1	1692	PLDB	5.00E-85	SRC ASV SRC1 c-SRC p60-Src	"SRC proto-oncogene, non-receptor tyrosine kinase"	Homo sapiens
dd_Smed_v6_9547_0_1	3610	PLDB	0	RAPGEF4 2 CAMP-GEFII CGEF2 EPAC EPAC 2 EPAC2 Nbla00496	Rap guanine nucleotide exchange factor (GEF) 4	Homo sapiens
dd_Smed_v6_9619_0_1	947	PLDB	4.00E-51	ERCC1 COFS4 RAD10 UV20	excision repair cross-complementation group 1	Homo sapiens
dd_Smed_v6_9632_0_1	1225	PLDB	0	MAPK1 ERK ERK-2 ERK2 ERT1 MAPK2 P42MAPK PRKM1 PRKM2 p38 p40 p41 p41mapk p42-MAPK	mitogen-activated protein kinase 1	Homo sapiens
dd_Smed_v6_9634_0_8	304	PLDB	9.00E-07	LOC100506127	putative uncharacterized protein FLJ37770-like	Homo sapiens
dd_Smed_v6_9638_0_1	1284	PLDB	7.00E-10	PTPRJ CD148 DEP1 HPTPeta R-PTP-ETA SCC1	"protein tyrosine phosphatase, receptor type J"	Homo sapiens
dd_Smed_v6_9651_0_1	1380	PLDB	4.00E-67	B4GALT1 B4GAL-T1 CDG2D GGTB2 GT1 GTB beta4Gal-T1	"beta-1,4-galactosyltransferase 1"	Homo sapiens
dd_Smed_v6_9662_0_1	1671	PLDB	3.00E-112	PDPK1 PDK1 PDPK2 PRO0461	3-phosphoinositide dependent protein kinase 1	Homo sapiens
dd_Smed_v6_9667_0_1	2010	PLDB	1.00E-11	CTNNB1 CTNNB MRD19 armadillo	catenin beta 1	Homo sapiens
dd_Smed_v6_9677_0_1	3300	PLDB	2.00E-63	PCDH11Y PCDH-PC PCDH22 PCDHX PCDHY	protocadherin 11 Y-linked	Homo sapiens
dd_Smed_v6_9697_0_1	1117	PLDB	2.00E-73	PPCS	phosphopantothenoylcysteine synthetase	Homo sapiens
dd_Smed_v6_9737_0_1	2079	PLDB	4.00E-93	NTN1 NTN1L	netrin 1	Homo sapiens
